Record ID,Function,Family,Job Code,Job,PC,Level,Base Salary-Average,Base Salary-#Orgs,Base Salary-#Cases,Base Salary-10th,Base Salary-25th,Base Salary-Median,Base Salary-75th,Base Salary-90th,Total Guaranteed Compensation-Average,Total Guaranteed Compensation-#Orgs,Total Guaranteed Compensation-#Cases,Total Guaranteed Compensation-10th,Total Guaranteed Compensation-25th,Total Guaranteed Compensation-Median,Total Guaranteed Compensation-75th,Total Guaranteed Compensation-90th,Actual Total Compensation-Average,Actual Total Compensation-#Orgs,Actual Total Compensation-#Cases,Actual Total Compensation-10th,Actual Total Compensation-25th,Actual Total Compensation-Median,Actual Total Compensation-75th,Actual Total Compensation-90th,country
287,Actual Data,Accounting,FIN.06.001,Accounting,49,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
288,Actual Data,Accounting,FIN.06.001,Accounting,50,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
289,Actual Data,Accounting,FIN.06.001,Accounting,52,Team Leader,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
290,Actual Data,Accounting,FIN.06.001,Accounting,53,Team Leader,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
291,Actual Data,Accounting,FIN.06.001,Accounting,54,Team Leader,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
292,Actual Data,Accounting,FIN.06.002,Financial Reporting,46,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
293,Actual Data,Accounting,FIN.06.002,Financial Reporting,47,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
294,Actual Data,Accounting,FIN.06.002,Financial Reporting,48,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
295,Actual Data,Accounting,FIN.06.002,Financial Reporting,49,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
296,Actual Data,Accounting,FIN.06.002,Financial Reporting,50,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
297,Actual Data,Accounting,FIN.06.002,Financial Reporting,52,Team Leader,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
298,Actual Data,Accounting,FIN.06.002,Financial Reporting,53,Team Leader,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
299,Actual Data,Accounting,FIN.06.002,Financial Reporting,54,Team Leader,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
300,Actual Data,Accounting,FIN.06.002,Financial Reporting,57,Manager,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
301,Actual Data,Accounting,FIN.06.002,Financial Reporting,58,Manager,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
302,Actual Data,Financial Analysis,FIN.07.001,Tax,46,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
303,Actual Data,Financial Analysis,FIN.07.001,Tax,47,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
304,Actual Data,Financial Analysis,FIN.07.001,Tax,49,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
305,Actual Data,Financial Analysis,FIN.07.001,Tax,50,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
306,Actual Data,Financial Analysis,FIN.07.001,Tax,54,Team Leader,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
307,Actual Data,Economic Research,FIN.08.012,Economic Research,50,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
308,Actual Data,Economic Research,FIN.08.012,Economic Research,54,Team Leader,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
309,Actual Data,Strategic Planning,GMA.02.001,Strategic Planning,46,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
310,Actual Data,Strategic Planning,GMA.02.001,Strategic Planning,47,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
311,Actual Data,Strategic Planning,GMA.02.001,Strategic Planning,49,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
312,Actual Data,Strategic Planning,GMA.02.001,Strategic Planning,50,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
313,Actual Data,Strategic Planning,GMA.02.001,Strategic Planning,52,Team Leader,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
314,Actual Data,Strategic Planning,GMA.02.001,Strategic Planning,56,Manager,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
315,Actual Data,Strategic Planning,GMA.02.001,Strategic Planning,58,Manager,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
316,Actual Data,Risk Management,GMA.03.010,Risk Management,47,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
317,Actual Data,Risk Management,GMA.03.010,Risk Management,49,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
318,Actual Data,Risk Management,GMA.03.010,Risk Management,50,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
319,Actual Data,Risk Management,GMA.03.010,Risk Management,52,Team Leader,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
320,Actual Data,Risk Management,GMA.03.010,Risk Management,54,Team Leader,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
321,Actual Data,Risk Management,GMA.03.010,Risk Management,57,Manager,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
322,Actual Data,Risk Management,GMA.03.012,Risk Modeling,47,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
323,Actual Data,Risk Management,GMA.03.012,Risk Modeling,49,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
324,Actual Data,Risk Management,GMA.03.012,Risk Modeling,52,Team Leader,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
325,Actual Data,Risk Management,GMA.03.033,Operational Risk,47,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
326,Actual Data,Risk Management,GMA.03.033,Operational Risk,49,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
327,Actual Data,Risk Management,GMA.03.033,Operational Risk,50,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
328,Actual Data,Risk Management,GMA.03.033,Operational Risk,52,Team Leader,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
329,Actual Data,Risk Management,GMA.03.033,Operational Risk,54,Team Leader,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
330,Actual Data,Risk Management,GMA.03.053,Market Risk,47,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
331,Actual Data,Risk Management,GMA.03.053,Market Risk,49,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
332,Actual Data,Risk Management,GMA.03.053,Market Risk,50,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
333,Actual Data,Risk Management,GMA.03.053,Market Risk,51,Team Leader,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
334,Actual Data,Risk Management,GMA.03.053,Market Risk,52,Team Leader,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
335,Actual Data,Risk Management,GMA.03.053,Market Risk,54,Team Leader,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
336,Actual Data,Risk Management,GMA.03.053,Market Risk,55,Team Leader,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
337,Actual Data,Risk Management,GMA.03.053,Market Risk,56,Manager,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
338,Actual Data,Risk Management,GMA.03.054,Credit Risk,47,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
339,Actual Data,Risk Management,GMA.03.054,Credit Risk,49,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
340,Actual Data,Risk Management,GMA.03.054,Credit Risk,50,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
341,Actual Data,Risk Management,GMA.03.054,Credit Risk,52,Team Leader,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
342,Actual Data,Risk Management,GMA.03.054,Credit Risk,53,Team Leader,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
343,Actual Data,Risk Management,GMA.03.054,Credit Risk,54,Team Leader,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
344,Actual Data,Risk Management,GMA.03.054,Credit Risk,55,Team Leader,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
345,Actual Data,Risk Management,GMA.03.054,Credit Risk,56,Manager,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
346,Actual Data,Risk Management,GMA.03.054,Credit Risk,57,Manager,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
347,Actual Data,Occupational Safety / Health,HLT.03.001,Doctor,53,Team Leader,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
348,Actual Data,Financial Analysis,HRM.01.001,HR General Management,56,Manager,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
349,Actual Data,Human Resources,HRM.02.001,HR Generalist - Business Partner,50,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
350,Actual Data,Human Resources,HRM.02.001,HR Generalist - Business Partner,54,Team Leader,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
351,Actual Data,Human Resources,HRM.04.001,Compensation and Benefits,46,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
352,Actual Data,Human Resources,HRM.04.001,Compensation and Benefits,49,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
353,Actual Data,Human Resources,HRM.04.001,Compensation and Benefits,50,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
354,Actual Data,Human Resources,HRM.04.001,Compensation and Benefits,54,Team Leader,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
355,Actual Data,Human Resources,HRM.04.001,Compensation and Benefits,56,Manager,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
356,Actual Data,Human Resources,HRM.05.010,Human Resources Information Systems,46,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
357,Actual Data,Human Resources,HRM.05.010,Human Resources Information Systems,49,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
358,Actual Data,Human Resources,HRM.05.999,HR Service Center / Authorization,49,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
359,Actual Data,Accounting,HRM.06.001,Payroll and Personnel Affairs,45,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
360,Actual Data,Accounting,HRM.06.001,Payroll and Personnel Affairs,46,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
361,Actual Data,Accounting,HRM.06.001,Payroll and Personnel Affairs,47,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
362,Actual Data,Accounting,HRM.06.001,Payroll and Personnel Affairs,49,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
363,Actual Data,Accounting,HRM.06.001,Payroll and Personnel Affairs,50,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
364,Actual Data,Accounting,HRM.06.001,Payroll and Personnel Affairs,54,Team Leader,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
365,Actual Data,Accounting,HRM.06.001,Payroll and Personnel Affairs,56,Manager,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
366,Actual Data,Human Resources,HRM.08.002,Recruitment,46,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
367,Actual Data,Human Resources,HRM.08.002,Recruitment,47,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
368,Actual Data,Human Resources,HRM.08.002,Recruitment,48,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
369,Actual Data,Human Resources,HRM.08.002,Recruitment,49,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
370,Actual Data,Human Resources,HRM.08.002,Recruitment,50,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
371,Actual Data,Human Resources,HRM.08.002,Recruitment,54,Team Leader,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
372,Actual Data,Human Resources,HRM.09.001,Talent Management,46,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
373,Actual Data,Human Resources,HRM.09.001,Talent Management,50,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
374,Actual Data,Human Resources,HRM.09.004,Workforce Analysis,50,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
375,Actual Data,Human Resources,HRM.09.006,Organizational Development,46,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
376,Actual Data,Human Resources,HRM.09.006,Organizational Development,47,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
377,Actual Data,Human Resources,HRM.09.006,Organizational Development,49,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
378,Actual Data,Human Resources,HRM.09.006,Organizational Development,50,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
379,Actual Data,Human Resources,HRM.09.006,Organizational Development,54,Team Leader,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
380,Actual Data,Human Resources,HRM.10.001,Training,45,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
381,Actual Data,Human Resources,HRM.10.001,Training,46,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
382,Actual Data,Human Resources,HRM.10.001,Training,47,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
383,Actual Data,Human Resources,HRM.10.001,Training,48,Team Member,40000,5,100,32000.0,36000.0,40000.0,44000.0,48000.0,45000,5,100,36000.0,40500.0,45000.0,49500.0,54000.0,50000,5,100,40000.0,45000.0,50000.0,55000.0,60000.0,Poland
384,Actual Data,Human Resources,HRM.10.001,Training,49,Team Member,57600,7,144,46080.0,51840.0,57600.0,63360.0,69120.0,64800,7,144,51840.0,58320.0,64800.0,71280.0,77760.0,72000,7,144,57600.0,64800.0,72000.0,79200.0,86400.0,Switzerland
385,Actual Data,Human Resources,HRM.10.001,Training,50,Team Member,48000,6,120,38400.0,43200.0,48000.0,52800.0,57600.0,54000,6,120,43200.0,48600.0,54000.0,59400.0,64800.0,60000,6,120,48000.0,54000.0,60000.0,66000.0,72000.0,Germany
